,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
gamma[76],0.125,0.113,0.0,0.279,0.004,0.003,563.0,1754.0,1.01
gamma[77],0.151,0.137,0.0,0.34,0.005,0.003,408.0,673.0,1.01
gamma[78],0.145,0.13,0.0,0.324,0.004,0.003,510.0,1139.0,1.01
gamma[79],0.141,0.13,0.0,0.316,0.004,0.003,517.0,1012.0,1.01
gamma[80],0.159,0.146,0.0,0.363,0.005,0.004,475.0,1205.0,1.01
gamma[81],0.145,0.13,0.0,0.329,0.005,0.003,536.0,1182.0,1.01
gamma[82],0.144,0.128,0.0,0.326,0.004,0.003,558.0,1541.0,1.01
gamma[83],0.142,0.128,0.0,0.318,0.004,0.003,558.0,1337.0,1.01
gamma[84],0.138,0.122,0.0,0.306,0.004,0.003,487.0,1075.0,1.01
gamma[85],0.151,0.135,0.0,0.344,0.005,0.003,426.0,1114.0,1.01
gamma[86],0.162,0.145,0.0,0.362,0.005,0.004,516.0,1324.0,1.01
gamma[87],0.108,0.101,0.0,0.25,0.003,0.002,752.0,3064.0,1.01
gamma[88],0.106,0.097,0.0,0.239,0.003,0.002,779.0,2271.0,1.0
gamma[89],0.157,0.142,0.0,0.354,0.005,0.003,448.0,1120.0,1.01
gamma[90],0.164,0.147,0.0,0.368,0.006,0.004,469.0,995.0,1.01
gamma[91],0.167,0.15,0.0,0.374,0.006,0.004,374.0,463.0,1.01
gamma[92],0.132,0.116,0.0,0.292,0.004,0.003,510.0,1637.0,1.01
gamma[93],0.138,0.128,0.0,0.314,0.004,0.003,549.0,2311.0,1.01
gamma[94],0.14,0.125,0.0,0.311,0.004,0.003,503.0,1594.0,1.01
gamma[95],0.164,0.151,0.0,0.369,0.006,0.004,411.0,1152.0,1.01
gamma[96],0.149,0.136,0.0,0.334,0.005,0.003,401.0,959.0,1.01
gamma[97],0.152,0.137,0.0,0.345,0.005,0.004,528.0,1520.0,1.01
gamma[98],0.146,0.134,0.0,0.331,0.004,0.003,538.0,1714.0,1.01
gamma[99],0.137,0.123,0.0,0.309,0.004,0.003,541.0,950.0,1.01
gamma[100],0.164,0.148,0.0,0.367,0.005,0.004,391.0,813.0,1.01
gamma[101],0.167,0.148,0.0,0.372,0.005,0.004,460.0,726.0,1.01
gamma[102],0.165,0.152,0.0,0.373,0.006,0.004,475.0,785.0,1.01
gamma[103],0.151,0.138,0.0,0.348,0.005,0.004,459.0,923.0,1.01
gamma[104],0.159,0.142,0.0,0.351,0.005,0.004,511.0,1376.0,1.01
gamma[105],0.162,0.148,0.0,0.366,0.006,0.004,452.0,1321.0,1.01
gamma[106],0.163,0.148,0.0,0.371,0.005,0.004,509.0,1045.0,1.01
gamma[107],0.125,0.108,0.0,0.275,0.004,0.003,488.0,1309.0,1.01
gamma[108],0.161,0.144,0.0,0.362,0.006,0.004,409.0,1270.0,1.01
gamma[109],0.11,0.1,0.0,0.25,0.003,0.002,641.0,2238.0,1.01
gamma[110],0.139,0.124,0.0,0.308,0.004,0.003,454.0,843.0,1.01
gamma[111],0.151,0.14,0.0,0.344,0.005,0.004,527.0,1862.0,1.01
gamma[112],0.125,0.112,0.0,0.281,0.004,0.003,574.0,3140.0,1.01
gamma[113],0.16,0.141,0.0,0.353,0.005,0.004,504.0,1025.0,1.01
gamma[114],0.15,0.132,0.0,0.339,0.005,0.004,448.0,1325.0,1.01
gamma[115],0.108,0.099,0.0,0.242,0.003,0.002,637.0,2922.0,1.01
gamma[116],0.127,0.112,0.0,0.283,0.004,0.003,608.0,1944.0,1.01
gamma[117],0.144,0.128,0.0,0.319,0.004,0.003,547.0,1611.0,1.01
gamma[118],0.147,0.133,0.0,0.331,0.005,0.003,482.0,987.0,1.01
alpha,0.567,0.074,0.445,0.682,0.001,0.001,4908.0,5812.0,1.0
lam[0],195.084,168.415,15.93,397.466,1.847,1.36,8480.0,6733.0,1.0
lam[1],972.584,635.97,212.695,1721.8,6.358,4.966,9039.0,5894.0,1.0
lam[2],1620.173,1450.846,187.303,3210.941,16.03,11.749,9053.0,6730.0,1.0
lam[3],4933.891,5743.778,291.983,10657.091,56.766,45.097,11326.0,6793.0,1.0
lam[4],6854.659,4056.863,1957.564,11914.919,66.182,46.801,3622.0,4876.0,1.0
lam[5],225.666,151.629,46.962,413.721,1.707,1.261,9064.0,6798.0,1.0
lam[6],761.301,840.455,35.727,1670.413,8.888,6.654,9232.0,7192.0,1.0
